query_id,arm,ndcg@10,recall@5,recall@10,recall@100,mrr@10
5080,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
5083,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
5083,dense,0.386853,0.500000,0.500000,0.500000,0.500000
5083,rrf,0.000000,0.000000,0.000000,0.500000,0.000000
5083,rrf_rerank,0.386853,0.500000,0.500000,0.500000,0.500000
5085,bm25,0.386853,1.000000,1.000000,1.000000,0.200000
5085,dense,1.000000,1.000000,1.000000,1.000000,1.000000
5085,rrf,0.630930,1.000000,1.000000,1.000000,0.500000
5085,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
5086,bm25,0.630930,1.000000,1.000000,1.000000,0.500000
5086,dense,1.000000,1.000000,1.000000,1.000000,1.000000
5086,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
5086,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
5090,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
5090,dense,0.613147,0.500000,0.500000,0.500000,1.000000
5090,rrf,0.204382,0.000000,0.500000,0.500000,0.142857
5090,rrf_rerank,0.218407,0.000000,0.500000,0.500000,0.166667
5125,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
5125,dense,0.000000,0.000000,0.000000,1.000000,0.000000
5125,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
5125,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
5134,bm25,0.386853,0.500000,0.500000,0.500000,0.500000
5134,dense,0.237198,0.500000,0.500000,0.500000,0.200000
5134,rrf,0.386853,0.500000,0.500000,0.500000,0.500000
5134,rrf_rerank,0.386853,0.500000,0.500000,0.500000,0.500000
515,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
515,dense,1.000000,1.000000,1.000000,1.000000,1.000000
515,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
515,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
5150,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
5150,dense,0.000000,0.000000,0.000000,1.000000,0.000000
5150,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
5150,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
5155,bm25,0.630930,1.000000,1.000000,1.000000,0.500000
5155,dense,0.000000,0.000000,0.000000,1.000000,0.000000
5155,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
5155,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
5172,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
5172,dense,0.000000,0.000000,0.000000,0.500000,0.000000
5172,rrf,0.000000,0.000000,0.000000,0.500000,0.000000
5172,rrf_rerank,0.000000,0.000000,0.000000,0.500000,0.000000
5178,bm25,0.000000,0.000000,0.000000,0.200000,0.000000
5178,dense,0.722727,0.600000,0.600000,0.600000,1.000000
5178,rrf,0.312026,0.200000,0.400000,0.600000,0.500000
5178,rrf_rerank,0.213986,0.200000,0.200000,0.600000,0.500000
5185,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5185,dense,0.000000,0.000000,0.000000,0.000000,0.000000
5185,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
5185,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
5196,bm25,0.000000,0.000000,0.000000,0.333333,0.000000
5196,dense,0.000000,0.000000,0.000000,0.333333,0.000000
5196,rrf,0.000000,0.000000,0.000000,0.333333,0.000000
5196,rrf_rerank,0.000000,0.000000,0.000000,0.333333,0.000000
5206,bm25,0.000000,0.000000,0.000000,0.166667,0.000000
5206,dense,0.117063,0.166667,0.166667,0.166667,0.200000
5206,rrf,0.000000,0.000000,0.000000,0.166667,0.000000
5206,rrf_rerank,0.000000,0.000000,0.000000,0.166667,0.000000
5228,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5228,dense,0.000000,0.000000,0.000000,0.000000,0.000000
5228,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
5228,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
5231,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5231,dense,0.000000,0.000000,0.000000,0.000000,0.000000
5231,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
5231,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
5241,bm25,0.339160,0.200000,0.200000,0.400000,1.000000
5241,dense,0.452214,0.200000,0.400000,0.600000,1.000000
5241,rrf,0.339160,0.200000,0.200000,0.600000,1.000000
5241,rrf_rerank,0.452214,0.200000,0.400000,0.600000,1.000000
5254,bm25,0.386853,0.500000,0.500000,0.500000,0.500000
5254,dense,0.237198,0.500000,0.500000,0.500000,0.200000
5254,rrf,0.613147,0.500000,0.500000,0.500000,1.000000
5254,rrf_rerank,0.306574,0.500000,0.500000,0.500000,0.333333
5255,bm25,0.967468,1.000000,1.000000,1.000000,1.000000
5255,dense,1.000000,1.000000,1.000000,1.000000,1.000000
5255,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
5255,rrf_rerank,0.921787,0.666667,1.000000,1.000000,1.000000
5264,bm25,0.553146,0.400000,0.400000,0.800000,1.000000
5264,dense,0.699215,0.600000,0.600000,0.800000,1.000000
5264,rrf,0.553146,0.400000,0.400000,1.000000,1.000000
5264,rrf_rerank,0.553146,0.400000,0.400000,1.000000,1.000000
5271,bm25,0.000000,0.000000,0.000000,0.666667,0.000000
5271,dense,0.202107,0.333333,0.333333,1.000000,0.250000
5271,rrf,0.383649,0.666667,0.666667,1.000000,0.250000
5271,rrf_rerank,0.234639,0.333333,0.333333,1.000000,0.333333
529,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
529,dense,0.000000,0.000000,0.000000,0.000000,0.000000
529,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
529,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
5331,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
5331,dense,0.630930,1.000000,1.000000,1.000000,0.500000
5331,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
5331,rrf_rerank,0.630930,1.000000,1.000000,1.000000,0.500000
5343,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5343,dense,0.386853,1.000000,1.000000,1.000000,0.200000
5343,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
5343,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
5347,bm25,0.500000,1.000000,1.000000,1.000000,0.333333
5347,dense,1.000000,1.000000,1.000000,1.000000,1.000000
5347,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
5347,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
5356,bm25,0.000000,0.000000,0.000000,0.400000,0.000000
5356,dense,0.312026,0.200000,0.400000,0.800000,0.500000
5356,rrf,0.215151,0.000000,0.400000,0.800000,0.142857
5356,rrf_rerank,0.169580,0.200000,0.200000,0.800000,0.333333
5369,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
5369,dense,0.000000,0.000000,0.000000,0.000000,0.000000
5369,rrf,0.000000,0.000000,0.000000,0.500000,0.000000
5369,rrf_rerank,0.000000,0.000000,0.000000,0.500000,0.000000
5374,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5374,dense,0.000000,0.000000,0.000000,1.000000,0.000000
5374,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
5374,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
5380,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
5380,dense,1.000000,1.000000,1.000000,1.000000,1.000000
5380,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
5380,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
5402,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5402,dense,0.000000,0.000000,0.000000,0.500000,0.000000
5402,rrf,0.000000,0.000000,0.000000,0.500000,0.000000
5402,rrf_rerank,0.306574,0.500000,0.500000,0.500000,0.333333
5410,bm25,0.000000,0.000000,0.000000,0.333333,0.000000
5410,dense,0.469279,0.333333,0.333333,0.666667,1.000000
5410,rrf,0.181542,0.333333,0.333333,0.333333,0.200000
5410,rrf_rerank,0.296082,0.333333,0.333333,0.333333,0.500000
5422,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
5422,dense,0.195190,0.250000,0.250000,0.750000,0.333333
5422,rrf,0.117516,0.000000,0.250000,0.500000,0.111111
5422,rrf_rerank,0.117516,0.000000,0.250000,0.500000,0.111111
5427,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5427,dense,0.386853,0.500000,0.500000,1.000000,0.500000
5427,rrf,0.000000,0.000000,0.000000,0.500000,0.000000
5427,rrf_rerank,0.000000,0.000000,0.000000,0.500000,0.000000
5460,bm25,0.102097,0.000000,0.200000,0.400000,0.111111
5460,dense,0.000000,0.000000,0.000000,0.000000,0.000000
5460,rrf,0.000000,0.000000,0.000000,0.400000,0.000000
5460,rrf_rerank,0.000000,0.000000,0.000000,0.400000,0.000000
5464,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5464,dense,0.000000,0.000000,0.000000,0.666667,0.000000
5464,rrf,0.000000,0.000000,0.000000,0.333333,0.000000
5464,rrf_rerank,0.000000,0.000000,0.000000,0.333333,0.000000
547,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
547,dense,0.000000,0.000000,0.000000,0.000000,0.000000
547,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
547,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
549,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
549,dense,1.000000,1.000000,1.000000,1.000000,1.000000
549,rrf,0.315465,0.000000,1.000000,1.000000,0.125000
549,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
5503,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
5503,dense,0.613147,0.500000,0.500000,1.000000,1.000000
5503,rrf,0.306574,0.500000,0.500000,1.000000,0.333333
5503,rrf_rerank,0.613147,0.500000,0.500000,1.000000,1.000000
5505,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
5505,dense,1.000000,1.000000,1.000000,1.000000,1.000000
5505,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
5505,rrf_rerank,0.630930,1.000000,1.000000,1.000000,0.500000
5511,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5511,dense,0.110046,0.100000,0.100000,0.400000,0.333333
5511,rrf,0.000000,0.000000,0.000000,0.300000,0.000000
5511,rrf_rerank,0.000000,0.000000,0.000000,0.300000,0.000000
5534,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5534,dense,0.386853,0.500000,0.500000,0.500000,0.500000
5534,rrf,0.306574,0.500000,0.500000,0.500000,0.333333
5534,rrf_rerank,0.613147,0.500000,0.500000,0.500000,1.000000
5549,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5549,dense,0.000000,0.000000,0.000000,0.000000,0.000000
5549,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
5549,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
5585,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
5585,dense,0.301030,0.000000,1.000000,1.000000,0.111111
5585,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
5585,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
559,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
559,dense,0.000000,0.000000,0.000000,1.000000,0.000000
559,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
559,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
5592,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
5592,dense,1.000000,1.000000,1.000000,1.000000,1.000000
5592,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
5592,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
56,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
56,dense,1.000000,1.000000,1.000000,1.000000,1.000000
56,rrf,0.500000,1.000000,1.000000,1.000000,0.333333
56,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
5616,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
5616,dense,0.301030,0.000000,1.000000,1.000000,0.111111
5616,rrf,0.301030,0.000000,1.000000,1.000000,0.111111
5616,rrf_rerank,0.301030,0.000000,1.000000,1.000000,0.111111
5620,bm25,0.000000,0.000000,0.000000,0.250000,0.000000
5620,dense,0.000000,0.000000,0.000000,0.000000,0.000000
5620,rrf,0.000000,0.000000,0.000000,0.250000,0.000000
5620,rrf_rerank,0.000000,0.000000,0.000000,0.250000,0.000000
5646,bm25,0.604931,0.333333,0.666667,1.000000,1.000000
5646,dense,1.000000,1.000000,1.000000,1.000000,1.000000
5646,rrf,0.921787,0.666667,1.000000,1.000000,1.000000
5646,rrf_rerank,0.852928,1.000000,1.000000,1.000000,1.000000
5653,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
5653,dense,1.000000,1.000000,1.000000,1.000000,1.000000
5653,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
5653,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
5683,bm25,0.850345,1.000000,1.000000,1.000000,1.000000
5683,dense,1.000000,1.000000,1.000000,1.000000,1.000000
5683,rrf,0.919721,1.000000,1.000000,1.000000,1.000000
5683,rrf_rerank,0.693426,1.000000,1.000000,1.000000,0.500000
570,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
570,dense,0.000000,0.000000,0.000000,0.000000,0.000000
570,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
570,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
5710,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
5710,dense,0.000000,0.000000,0.000000,1.000000,0.000000
5710,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
5710,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
5741,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
5741,dense,0.613147,0.500000,0.500000,0.500000,1.000000
5741,rrf,0.218407,0.000000,0.500000,0.500000,0.166667
5741,rrf_rerank,0.264068,0.500000,0.500000,0.500000,0.250000
5763,bm25,0.141267,0.000000,0.333333,0.333333,0.111111
5763,dense,0.296082,0.333333,0.333333,0.666667,0.500000
5763,rrf,0.469279,0.333333,0.333333,0.333333,1.000000
5763,rrf_rerank,0.234639,0.333333,0.333333,0.333333,0.333333
5782,bm25,0.213986,0.200000,0.200000,0.200000,0.500000
5782,dense,0.339160,0.200000,0.200000,0.400000,1.000000
5782,rrf,0.339160,0.200000,0.200000,0.400000,1.000000
5782,rrf_rerank,0.339160,0.200000,0.200000,0.400000,1.000000
5790,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5790,dense,0.000000,0.000000,0.000000,1.000000,0.000000
5790,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
5790,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
5808,bm25,0.301030,0.000000,1.000000,1.000000,0.111111
5808,dense,0.386853,1.000000,1.000000,1.000000,0.200000
5808,rrf,0.500000,1.000000,1.000000,1.000000,0.333333
5808,rrf_rerank,0.430677,1.000000,1.000000,1.000000,0.250000
585,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
585,dense,0.386853,0.500000,0.500000,0.500000,0.500000
585,rrf,0.193426,0.000000,0.500000,0.500000,0.125000
585,rrf_rerank,0.000000,0.000000,0.000000,0.500000,0.000000
5853,bm25,0.000000,0.000000,0.000000,0.375000,0.000000
5853,dense,0.232706,0.125000,0.250000,0.375000,0.500000
5853,rrf,0.210786,0.125000,0.250000,0.375000,0.333333
5853,rrf_rerank,0.286060,0.250000,0.250000,0.375000,0.500000
5862,bm25,0.390380,0.250000,0.250000,0.500000,1.000000
5862,dense,0.168128,0.250000,0.250000,0.750000,0.250000
5862,rrf,0.268536,0.250000,0.500000,0.750000,0.200000
5862,rrf_rerank,0.139056,0.000000,0.250000,0.750000,0.166667
588,bm25,0.613147,0.500000,0.500000,0.500000,1.000000
588,dense,0.306574,0.500000,0.500000,1.000000,0.333333
588,rrf,0.613147,0.500000,0.500000,1.000000,1.000000
588,rrf_rerank,0.831555,0.500000,1.000000,1.000000,1.000000
5888,bm25,0.306574,0.500000,0.500000,0.500000,0.333333
5888,dense,0.177239,0.000000,0.500000,0.500000,0.100000
5888,rrf,0.264068,0.500000,0.500000,0.500000,0.250000
5888,rrf_rerank,0.306574,0.500000,0.500000,0.500000,0.333333
5903,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5903,dense,0.000000,0.000000,0.000000,0.000000,0.000000
5903,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
5903,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
5906,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
5906,dense,0.000000,0.000000,0.000000,1.000000,0.000000
5906,rrf,0.000000,0.000000,0.000000,0.500000,0.000000
5906,rrf_rerank,0.000000,0.000000,0.000000,0.500000,0.000000
594,bm25,0.386853,0.500000,0.500000,0.500000,0.500000
594,dense,0.613147,0.500000,0.500000,0.500000,1.000000
594,rrf,0.613147,0.500000,0.500000,0.500000,1.000000
594,rrf_rerank,0.613147,0.500000,0.500000,0.500000,1.000000
5940,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5940,dense,0.000000,0.000000,0.000000,0.666667,0.000000
5940,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
5940,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
5951,bm25,0.339969,0.222222,0.333333,0.666667,0.500000
5951,dense,0.352568,0.222222,0.222222,0.666667,1.000000
5951,rrf,0.575821,0.222222,0.555556,0.666667,1.000000
5951,rrf_rerank,0.388225,0.222222,0.444444,0.666667,0.500000
5970,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
5970,dense,0.431734,0.333333,0.666667,1.000000,0.500000
5970,rrf,0.671386,0.666667,0.666667,1.000000,1.000000
5970,rrf_rerank,0.135652,0.000000,0.333333,1.000000,0.100000
5981,bm25,0.853932,0.800000,0.800000,0.800000,1.000000
5981,dense,1.000000,1.000000,1.000000,1.000000,1.000000
5981,rrf,0.868795,0.800000,0.800000,1.000000,1.000000
5981,rrf_rerank,0.981848,0.800000,1.000000,1.000000,1.000000
5993,bm25,0.158409,0.066667,0.133333,0.266667,0.250000
5993,dense,0.403502,0.133333,0.200000,0.600000,1.000000
5993,rrf,0.248908,0.133333,0.133333,0.533333,0.500000
5993,rrf_rerank,0.078398,0.000000,0.066667,0.533333,0.166667
6002,bm25,0.660159,0.272727,0.545455,1.000000,1.000000
6002,dense,0.816590,0.363636,0.727273,1.000000,1.000000
6002,rrf,0.772838,0.363636,0.636364,1.000000,1.000000
6002,rrf_rerank,0.791727,0.454545,0.636364,1.000000,1.000000
6004,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6004,dense,0.000000,0.000000,0.000000,0.000000,0.000000
6004,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
6004,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
6005,bm25,0.449887,0.153846,0.307692,0.461538,1.000000
6005,dense,0.453743,0.230769,0.230769,0.538462,1.000000
6005,rrf,0.538886,0.307692,0.307692,0.538462,1.000000
6005,rrf_rerank,0.318794,0.230769,0.230769,0.538462,0.500000
6009,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
6009,dense,0.000000,0.000000,0.000000,1.000000,0.000000
6009,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
6009,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
603,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
603,dense,1.000000,1.000000,1.000000,1.000000,1.000000
603,rrf,0.333333,0.000000,1.000000,1.000000,0.142857
603,rrf_rerank,0.630930,1.000000,1.000000,1.000000,0.500000
604,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
604,dense,0.634050,0.666667,1.000000,1.000000,0.500000
604,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
604,rrf_rerank,0.703918,0.666667,0.666667,1.000000,1.000000
6041,bm25,0.759834,0.500000,0.750000,0.750000,1.000000
6041,dense,0.749528,0.500000,0.750000,0.750000,1.000000
6041,rrf,0.775739,0.500000,0.750000,0.750000,1.000000
6041,rrf_rerank,0.697564,0.500000,0.750000,0.750000,1.000000
6080,bm25,0.613147,0.500000,0.500000,0.500000,1.000000
6080,dense,0.613147,0.500000,0.500000,0.500000,1.000000
6080,rrf,0.613147,0.500000,0.500000,0.500000,1.000000
6080,rrf_rerank,0.613147,0.500000,0.500000,0.500000,1.000000
6110,bm25,0.412532,0.250000,0.250000,0.500000,1.000000
6110,dense,0.361879,0.250000,0.250000,0.625000,1.000000
6110,rrf,0.379414,0.250000,0.250000,0.500000,1.000000
6110,rrf_rerank,0.422837,0.125000,0.375000,0.500000,1.000000
6121,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
6121,dense,0.817530,0.500000,1.000000,1.000000,1.000000
6121,rrf,0.237198,0.500000,0.500000,1.000000,0.200000
6121,rrf_rerank,0.184576,0.000000,0.500000,1.000000,0.111111
6122,bm25,0.469279,0.333333,0.333333,0.333333,1.000000
6122,dense,0.469279,0.333333,0.333333,0.666667,1.000000
6122,rrf,0.469279,0.333333,0.333333,0.333333,1.000000
6122,rrf_rerank,0.469279,0.333333,0.333333,0.333333,1.000000
6131,bm25,0.138862,0.083333,0.083333,0.416667,0.500000
6131,dense,0.415281,0.250000,0.250000,0.583333,1.000000
6131,rrf,0.305235,0.166667,0.166667,0.583333,1.000000
6131,rrf_rerank,0.393758,0.166667,0.250000,0.583333,1.000000
6133,bm25,0.237198,0.500000,0.500000,0.500000,0.200000
6133,dense,0.237198,0.500000,0.500000,0.500000,0.200000
6133,rrf,0.613147,0.500000,0.500000,0.500000,1.000000
6133,rrf_rerank,0.306574,0.500000,0.500000,0.500000,0.333333
6142,bm25,0.386853,0.500000,0.500000,1.000000,0.500000
6142,dense,0.613147,0.500000,0.500000,0.500000,1.000000
6142,rrf,0.613147,0.500000,0.500000,0.500000,1.000000
6142,rrf_rerank,0.613147,0.500000,0.500000,0.500000,1.000000
6146,bm25,0.613147,0.500000,0.500000,1.000000,1.000000
6146,dense,1.000000,1.000000,1.000000,1.000000,1.000000
6146,rrf,0.613147,0.500000,0.500000,1.000000,1.000000
6146,rrf_rerank,0.919721,1.000000,1.000000,1.000000,1.000000
6199,bm25,0.246302,0.250000,0.250000,0.750000,0.500000
6199,dense,0.636682,0.500000,0.500000,1.000000,1.000000
6199,rrf,0.697564,0.500000,0.750000,0.750000,1.000000
6199,rrf_rerank,0.559009,0.500000,0.750000,0.750000,0.500000
620,bm25,0.000000,0.000000,0.000000,0.200000,0.000000
620,dense,0.106993,0.000000,0.200000,0.400000,0.125000
620,rrf,0.000000,0.000000,0.000000,0.400000,0.000000
620,rrf_rerank,0.146068,0.200000,0.200000,0.400000,0.250000
6219,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
6219,dense,0.877215,1.000000,1.000000,1.000000,1.000000
6219,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
6219,rrf_rerank,0.919721,1.000000,1.000000,1.000000,1.000000
622,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
622,dense,0.000000,0.000000,0.000000,1.000000,0.000000
622,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
622,rrf_rerank,0.204382,0.000000,0.500000,1.000000,0.142857
6221,bm25,0.000000,0.000000,0.000000,0.125000,0.000000
6221,dense,0.000000,0.000000,0.000000,0.500000,0.000000
6221,rrf,0.000000,0.000000,0.000000,0.375000,0.000000
6221,rrf_rerank,0.000000,0.000000,0.000000,0.375000,0.000000
6252,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6252,dense,0.000000,0.000000,0.000000,0.142857,0.000000
6252,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
6252,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
6262,bm25,0.141267,0.000000,0.333333,0.666667,0.111111
6262,dense,0.765361,0.666667,0.666667,1.000000,1.000000
6262,rrf,0.530721,0.666667,0.666667,1.000000,0.500000
6262,rrf_rerank,0.703918,0.666667,0.666667,1.000000,1.000000
6278,bm25,0.613147,0.500000,0.500000,1.000000,1.000000
6278,dense,0.693426,1.000000,1.000000,1.000000,0.500000
6278,rrf,0.831555,0.500000,1.000000,1.000000,1.000000
6278,rrf_rerank,0.570642,1.000000,1.000000,1.000000,0.333333
6395,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6395,dense,0.000000,0.000000,0.000000,0.000000,0.000000
6395,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
6395,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
6410,bm25,0.500000,1.000000,1.000000,1.000000,0.333333
6410,dense,0.000000,0.000000,0.000000,0.000000,0.000000
6410,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
6410,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
6420,bm25,0.831555,0.500000,1.000000,1.000000,1.000000
6420,dense,0.919721,1.000000,1.000000,1.000000,1.000000
6420,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
6420,rrf_rerank,0.806574,0.500000,1.000000,1.000000,1.000000
6441,bm25,0.430677,1.000000,1.000000,1.000000,0.250000
6441,dense,0.289065,0.000000,1.000000,1.000000,0.100000
6441,rrf,0.386853,1.000000,1.000000,1.000000,0.200000
6441,rrf_rerank,0.356207,0.000000,1.000000,1.000000,0.166667
6467,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
6467,dense,0.000000,0.000000,0.000000,0.000000,0.000000
6467,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
6467,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
6468,bm25,0.613147,0.500000,0.500000,1.000000,1.000000
6468,dense,0.613147,0.500000,0.500000,1.000000,1.000000
6468,rrf,0.613147,0.500000,0.500000,1.000000,1.000000
6468,rrf_rerank,0.613147,0.500000,0.500000,1.000000,1.000000
6479,bm25,0.919721,1.000000,1.000000,1.000000,1.000000
6479,dense,1.000000,1.000000,1.000000,1.000000,1.000000
6479,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
6479,rrf_rerank,0.919721,1.000000,1.000000,1.000000,1.000000
6525,bm25,0.477624,0.666667,0.666667,0.666667,0.500000
6525,dense,0.296082,0.333333,0.333333,0.333333,0.500000
6525,rrf,0.234639,0.333333,0.333333,0.666667,0.333333
6525,rrf_rerank,0.469279,0.333333,0.333333,0.666667,1.000000
6554,bm25,0.193426,0.000000,0.500000,0.500000,0.125000
6554,dense,0.613147,0.500000,0.500000,0.500000,1.000000
6554,rrf,0.613147,0.500000,0.500000,0.500000,1.000000
6554,rrf_rerank,0.386853,0.500000,0.500000,0.500000,0.500000
6562,bm25,0.000000,0.000000,0.000000,0.250000,0.000000
6562,dense,0.390380,0.250000,0.250000,0.750000,1.000000
6562,rrf,0.000000,0.000000,0.000000,0.750000,0.000000
6562,rrf_rerank,0.000000,0.000000,0.000000,0.750000,0.000000
659,bm25,0.312049,0.200000,0.300000,0.500000,0.500000
659,dense,0.573690,0.400000,0.500000,0.700000,1.000000
659,rrf,0.506784,0.200000,0.400000,0.700000,1.000000
659,rrf_rerank,0.161043,0.100000,0.200000,0.700000,0.250000
6611,bm25,0.237198,0.500000,0.500000,1.000000,0.200000
6611,dense,1.000000,1.000000,1.000000,1.000000,1.000000
6611,rrf,0.650921,1.000000,1.000000,1.000000,0.500000
6611,rrf_rerank,0.624051,1.000000,1.000000,1.000000,0.500000
6612,bm25,0.000000,0.000000,0.000000,0.333333,0.000000
6612,dense,0.167160,0.000000,0.333333,0.333333,0.166667
6612,rrf,0.234639,0.333333,0.333333,0.333333,0.333333
